CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50092595,1982 COFFEE ROASTERS,Brooklyn,5403,13 AVENUE,11219,7184751982,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,52,,,02/21/2022,Cycle Inspection / Initial Inspection,40.632160430076,-73.995085809789,312,44,023800,3139408,3056770009,BK88
50092595,1982 COFFEE ROASTERS,Brooklyn,5403,13 AVENUE,11219,7184751982,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,52,,,02/21/2022,Cycle Inspection / Initial Inspection,40.632160430076,-73.995085809789,312,44,023800,3139408,3056770009,BK88
50103653,BEANSTALK CAFE,Queens,1333,JACKSON AVE,11101,6465259520,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,26,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.744539330082,-73.948764737633,402,26,000700,4000000,4000567502,QN31
50092595,1982 COFFEE ROASTERS,Brooklyn,5403,13 AVENUE,11219,7184751982,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,52,,,02/21/2022,Cycle Inspection / Initial Inspection,40.632160430076,-73.995085809789,312,44,023800,3139408,3056770009,BK88
41627996,LA COLOMBE,Manhattan,400,LAFAYETTE STREET,10003,2126775834,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,19,,,02/21/2022,Cycle Inspection / Initial Inspection,40.728356432287,-73.992733488947,102,02,005700,1080097,1005450053,MN23
50113454,VIVI BUBBLE TEA,Manhattan,170,WEST   23 STREET,10011,9176605808,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,08/17/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.743669576786,-73.994655319797,104,03,009100,1068238,1007987502,MN13
50103653,BEANSTALK CAFE,Queens,1333,JACKSON AVE,11101,6465259520,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,26,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.744539330082,-73.948764737633,402,26,000700,4000000,4000567502,QN31
50092595,1982 COFFEE ROASTERS,Brooklyn,5403,13 AVENUE,11219,7184751982,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,52,,,02/21/2022,Cycle Inspection / Initial Inspection,40.632160430076,-73.995085809789,312,44,023800,3139408,3056770009,BK88
41627996,LA COLOMBE,Manhattan,400,LAFAYETTE STREET,10003,2126775834,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,19,,,02/21/2022,Cycle Inspection / Initial Inspection,40.728356432287,-73.992733488947,102,02,005700,1080097,1005450053,MN23
50092595,1982 COFFEE ROASTERS,Brooklyn,5403,13 AVENUE,11219,7184751982,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,52,,,02/21/2022,Cycle Inspection / Initial Inspection,40.632160430076,-73.995085809789,312,44,023800,3139408,3056770009,BK88
41627996,LA COLOMBE,Manhattan,400,LAFAYETTE STREET,10003,2126775834,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,19,,,02/21/2022,Cycle Inspection / Initial Inspection,40.728356432287,-73.992733488947,102,02,005700,1080097,1005450053,MN23
41238641,STARBUCKS,Manhattan,405,BROADWAY,10013,6466130148,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,08/17/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.718826807491,-74.00237733041,101,01,003300,1002309,1001947505,MN24
50103653,BEANSTALK CAFE,Queens,1333,JACKSON AVE,11101,6465259520,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,26,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.744539330082,-73.948764737633,402,26,000700,4000000,4000567502,QN31
50111280,PLANTSHED COFFEE BAR,Manhattan,723,AMSTERDAM AVENUE,10025,2126624400,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.793565633714,-73.970706739981,107,06,018100,1032587,1012267502,MN12
50103653,BEANSTALK CAFE,Queens,1333,JACKSON AVE,11101,6465259520,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,26,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.744539330082,-73.948764737633,402,26,000700,4000000,4000567502,QN31
41627996,LA COLOMBE,Manhattan,400,LAFAYETTE STREET,10003,2126775834,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,19,,,02/21/2022,Cycle Inspection / Initial Inspection,40.728356432287,-73.992733488947,102,02,005700,1080097,1005450053,MN23
41565257,PHYSICAL GRAFFITEA,Manhattan,96,ST MARKS PLACE,10009,2124777334,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,5,A,08/17/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.727405977264,-73.984882698356,103,02,003200,1005823,1004350012,MN22
50113454,VIVI BUBBLE TEA,Manhattan,170,WEST   23 STREET,10011,9176605808,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,9,A,08/17/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.743669576786,-73.994655319797,104,03,009100,1068238,1007987502,MN13
50103653,BEANSTALK CAFE,Queens,1333,JACKSON AVE,11101,6465259520,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,26,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.744539330082,-73.948764737633,402,26,000700,4000000,4000567502,QN31
50060415,JOE & THE JUICE,Manhattan,67,SPRING STREET,10012,9175665727,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,50,,,02/21/2022,Cycle Inspection / Initial Inspection,40.722427937909,-73.997416903028,102,01,004300,1079953,1004960036,MN24
41672128,STARBUCKS,Brooklyn,348,FULTON STREET,11201,7184881719,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,08/17/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.691933001056,-73.988572519549,302,33,003700,3000418,3001530014,BK38
41238641,STARBUCKS,Manhattan,405,BROADWAY,10013,6466130148,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,08/17/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.718826807491,-74.00237733041,101,01,003300,1002309,1001947505,MN24
41238641,STARBUCKS,Manhattan,405,BROADWAY,10013,6466130148,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,08/17/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.718826807491,-74.00237733041,101,01,003300,1002309,1001947505,MN24
50103653,BEANSTALK CAFE,Queens,1333,JACKSON AVE,11101,6465259520,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.744539330082,-73.948764737633,402,26,000700,4000000,4000567502,QN31
50060415,JOE & THE JUICE,Manhattan,67,SPRING STREET,10012,9175665727,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,50,,,02/21/2022,Cycle Inspection / Initial Inspection,40.722427937909,-73.997416903028,102,01,004300,1079953,1004960036,MN24
50060415,JOE & THE JUICE,Manhattan,67,SPRING STREET,10012,9175665727,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,50,,,02/21/2022,Cycle Inspection / Initial Inspection,40.722427937909,-73.997416903028,102,01,004300,1079953,1004960036,MN24
50111280,PLANTSHED COFFEE BAR,Manhattan,723,AMSTERDAM AVENUE,10025,2126624400,Coffee/Tea,08/17/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.793565633714,-73.970706739981,107,06,018100,1032587,1012267502,MN12
41620241,THE COMMONS CHELSEA,Manhattan,128,7 AVENUE,10011,2129299333,Coffee/Tea,08/18/2021,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,21,,,02/21/2022,Cycle Inspection / Initial Inspection,40.740848068134,-73.998018835455,104,03,008100,1013853,1007670043,MN13
50113990,TRUEDAN,Manhattan,208,GRAND STREET,10013,9179818098,Coffee/Tea,08/18/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,08/18/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.718985968821,-73.996295107458,102,01,004100,1006937,1004700031,MN24
41620128,THINK COFFEE,Manhattan,73,8 AVENUE,10014,2122556542,Coffee/Tea,08/18/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25,,,02/21/2022,Cycle Inspection / Initial Inspection,40.739448222901,-74.002756972294,102,03,007700,1011708,1006290038,MN23
50013460,PLOWSHARES COFFEE,Manhattan,2730,BROADWAY,10025,2122220280,Coffee/Tea,08/18/2021,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,34,,,02/21/2022,Cycle Inspection / Initial Inspection,40.800188007602,-73.968059897762,107,07,019100,1056600,1018760046,MN12
50013460,PLOWSHARES COFFEE,Manhattan,2730,BROADWAY,10025,2122220280,Coffee/Tea,08/18/2021,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,34,,,02/21/2022,Cycle Inspection / Initial Inspection,40.800188007602,-73.968059897762,107,07,019100,1056600,1018760046,MN12
