CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50106972,GRUBBS TAKEAWAY,Manhattan,287,7 AVENUE,10001,6464845115,American,7/30/2021,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,32,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.74619199,-73.99410655,105,3,9500,1015030,1008020003,MN17
50108809,ZUCKER'S BAGELS FULLTON ST.,Manhattan,125,FULTON STREET,10038,2126611080,Other,7/30/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.71002961,-74.00735829,101,1,1501,1079214,1000910011,MN25
50108809,ZUCKER'S BAGELS FULLTON ST.,Manhattan,125,FULTON STREET,10038,2126611080,Other,7/30/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.71002961,-74.00735829,101,1,1501,1079214,1000910011,MN25
40424410,HIGHWAY BAGELS,Brooklyn,1921,KINGS HIGHWAY,11229,7183369200,Bagels/Pretzels,7/30/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.61037981,-73.95436054,315,48,55000,3182512,3067820009,BK44
50111220,EL CHARRO BAKERY II,Brooklyn,3379,FULTON STREET,11208,9176764185,Bakery Products/Desserts,7/30/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,67,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.68402453,-73.87088732,305,37,118400,3092391,3041320165,BK83
50111220,EL CHARRO BAKERY II,Brooklyn,3379,FULTON STREET,11208,9176764185,Bakery Products/Desserts,7/30/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,67,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.68402453,-73.87088732,305,37,118400,3092391,3041320165,BK83
40366222,KILLARNEY ROSE,Manhattan,80,BEAVER STREET,10005,2124221486,Irish,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.70533871,-74.00869226,101,1,700,1000834,1000280015,MN25
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,3478617671,American,7/30/2021,Violations were cited in the following area(s).,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,8/1/2021,Administrative Miscellaneous / Initial Inspection,40.63820724,-74.07936924,501,49,1100,5000296,5000180074,SI22
50055215,FRANKLIN 820,Brooklyn,820,FRANKLIN AVENUE,11225,7187084113,American,7/30/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,23,,,8/1/2021,Cycle Inspection / Initial Inspection,40.66987445,-73.95826695,309,35,21300,3029675,3011850046,BK63
50107792,FORTIS RESTAURANT,Queens,10826,GUY R BREWER BLVD,11433,7182629352,Caribbean,7/30/2021,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,7/30/2021,8/1/2021,Pre-permit (Operational) / Re-inspection,40.69602193,-73.79086656,412,28,26000,4216187,4101500048,QN01
50060864,SAPPORO ICHIBAN,Brooklyn,622,MANHATTAN AVENUE,11222,7183899697,Japanese,7/30/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.72346034,-73.95060291,301,33,56900,3066767,3026800053,BK76
50106972,GRUBBS TAKEAWAY,Manhattan,287,7 AVENUE,10001,6464845115,American,7/30/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,32,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.74619199,-73.99410655,105,3,9500,1015030,1008020003,MN17
50066911,CAFE WATER,Manhattan,130,WATER STREET,10005,2127851320,American,7/30/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.70551449,-74.00692858,101,1,700,1000884,1000397501,MN25
50109227,SPICY BAI CHUAN RESTAURANT,Brooklyn,6916,18 AVENUE,11204,6468587100,Chinese,7/30/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,18,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.61667423,-73.99267005,311,43,26000,3156700,3061600046,BK28
40399672,BAGELS & CREAM CAFE,Queens,8002,SURREY PLACE,11432,7189692640,Bakery Products/Desserts,7/30/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.72635735,-73.78944689,408,24,127700,4155424,4072270036,QN06
50106972,GRUBBS TAKEAWAY,Manhattan,287,7 AVENUE,10001,6464845115,American,7/30/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,32,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.74619199,-73.99410655,105,3,9500,1015030,1008020003,MN17
41368569,TITA'S DONUTS AND COFFEE SHOP,Bronx,1930,GRAND CONCOURSE,10457,7189018425,Bakery Products/Desserts,7/30/2021,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,28,,,8/1/2021,Cycle Inspection / Initial Inspection,40.85009961,-73.90545937,205,15,23502,2007721,2028100001,BX41
50068643,RISBO,Brooklyn,701,FLATBUSH AVENUE,11225,3472259115,American,7/30/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,7,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.65601117,-73.95994795,309,40,79601,3115795,3050480006,BK60
40377630,JOHNS CAFE & RESTAURANT,Manhattan,823,SECOND AVENUE,10017,2128674955,American,7/30/2021,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,25,,,8/1/2021,Cycle Inspection / Initial Inspection,40.75102757,-73.97133909,106,4,8800,1037564,1013170028,MN19
50085645,BROOKLYN TEA,Brooklyn,524,NOSTRAND AVENUE,11216,7708917032,Coffee/Tea,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.6808254,-73.94967197,303,36,24500,3053218,3018480017,BK75
50107792,FORTIS RESTAURANT,Queens,10826,GUY R BREWER BLVD,11433,7182629352,Caribbean,7/30/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,7/30/2021,8/1/2021,Pre-permit (Operational) / Re-inspection,40.69602193,-73.79086656,412,28,26000,4216187,4101500048,QN01
40529979,ROMEO'S PIZZERIA,Queens,18808,UNION TURNPIKE,11366,7184544223,Pizza,7/30/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.72924819,-73.78096961,408,23,127700,4156312,4072660001,QN06
50108656,CYPRESS CAFE LLC,Queens,1702,STANHOPE STREET,11385,9293970406,Coffee/Tea,7/30/2021,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,9,A,7/30/2021,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.70580182,-73.91531293,405,34,54500,4081837,4034290001,QN20
41682323,DUNKIN,Brooklyn,4912,FORT HAMILTON PARKWAY,11219,3474924294,Donuts,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.63825942,-73.99783453,312,44,11400,3137606,3056390014,BK88
41682323,DUNKIN,Brooklyn,4912,FORT HAMILTON PARKWAY,11219,3474924294,Donuts,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.63825942,-73.99783453,312,44,11400,3137606,3056390014,BK88
41682323,DUNKIN,Brooklyn,4912,FORT HAMILTON PARKWAY,11219,3474924294,Donuts,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.63825942,-73.99783453,312,44,11400,3137606,3056390014,BK88
40692741,DELIGHT DONUT,Queens,6691,FRESH POND ROAD,11385,7186284708,American,7/30/2021,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.70620385,-73.8967843,405,30,61301,4438878,4036190005,QN20
50106972,GRUBBS TAKEAWAY,Manhattan,287,7 AVENUE,10001,6464845115,American,7/30/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.74619199,-73.99410655,105,3,9500,1015030,1008020003,MN17
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,3478617671,American,7/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,69,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63820724,-74.07936924,501,49,1100,5000296,5000180074,SI22
40396496,MR. PHIL'S PIZZA,Brooklyn,7212,NEW UTRECHT AVENUE,11228,7182344106,Pizza,7/30/2021,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,10,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.61804137,-73.99931922,311,43,19000,3158365,3061910040,BK28
50107105,FALLSBURGH BAGELS,Brooklyn,4602,16 AVENUE,11204,7188533323,Other,7/30/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,59,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63262327,-73.98386664,312,44,23400,3128591,3054367504,BK88
40863010,WASHINGTON SQUARE DINER,Manhattan,150,WEST    4 STREET,10012,2125339306,American,7/30/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.7315104,-74.00059174,102,1,6500,1008752,1005430042,MN23
50109644,Arlington Cafe,Bronx,5701,ARLINGTON AVENUE,10471,6465231516,American,7/30/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,23,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.90664757,-73.90684379,208,11,32300,2086311,2059520096,BX22
50060971,KATCH,Queens,3119,NEWTOWN AVE,11102,9143200307,American,7/30/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,12,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.76743108,-73.92062418,401,22,7100,4539970,4006190014,QN71
